x y z dx dy dz magnitude
4.42065 -5.13029 8.04249 -1.94569 30.6377 -26.8447 40.781
5.29334 2.69627 4.63249 -4.58719 1.71265 -1.10276 5.01912
4.54373 5.53846 5.33135 -3.22206 -3.9147 -2.28941 5.56309
5.44431 3.5451 -0.429277 -4.9453 -1.28827 3.48044 6.18297
0.863209 2.50743 -5.36899 4.19693 1.64364 11.3084 12.1736
6.65706 3.92456 0.980144 -5.08172 -2.08907 3.28242 6.40019
4.9269 2.20583 1.02237 -2.80919 -0.216907 4.2883 5.13109
5.71295 3.6365 0.180238 -4.64647 0.270842 10.4953 11.4811
2.30913 -4.50788 6.09304 2.06402 10.717 -3.30462 11.4032
5.28517 8.09036 4.53749 -3.86919 -6.34261 -0.746171 7.467
6.67031 5.02314 2.35426 -4.80126 -2.73743 2.44149 6.04206
4.38821 18.9172 5.69358 -1.26702 -18.3852 -3.34563 18.73
-0.318014 5.62892 1.3621 5.73013 -4.31252 2.63613 7.64078
5.52214 4.56248 -5.31432 -2.9288 -2.78719 17.4558 17.9179
12.1125 2.14173 1.20161 -18.3963 1.4696 3.0804 18.7103
12.371 5.55004 3.77369 -11.5781 -3.91176 -1.6162 12.3274
5.7502 1.62925 9.00423 -3.8855 3.69838 -6.88326 8.72665
5.10407 2.38298 4.74978 -4.03125 2.39659 -3.50112 5.85256
5.35857 2.69799 4.536 -3.54987 -0.469393 -3.42749 4.95677
6.59973 4.97878 2.48954 -5.1009 -1.83234 2.4566 5.95076
7.47558 1.55944 1.29072 -5.50007 5.05256 2.55364 7.89305
6.17857 3.16713 0.700824 -11.6252 1.27838 3.59719 12.236
4.57601 1.85224 5.43687 0.883977 2.31631 -4.98599 5.56838
5.02654 4.35594 0.624058 -1.54041 -2.85223 12.7336 13.1397
4.58248 1.91273 1.47538 -2.88255 4.96504 2.96165 6.46004
4.51209 2.0698 5.68277 -1.29133 3.44193 -4.18503 5.57036
5.60138 1.49855 2.56489 -4.64718 3.56265 0.491786 5.87627
2.97935 5.16124 0.939247 1.33993 -4.0896 4.58737 6.29001
5.11772 4.45081 0.846917 -3.26094 -2.89707 10.2807 11.1678
6.00837 4.16289 10.4045 -4.88029 -1.59287 -9.54269 10.8359
0.704023 3.0477 4.07215 11.4538 0.0454251 -4.9211 12.4663
2.35841 4.98662 5.50003 3.31124 -3.28389 -3.66789 5.9331
3.83338 5.56673 6.15315 -0.944195 -3.97629 -4.49312 6.07375
5.13346 6.92923 5.06989 -4.46921 -4.61314 -3.89064 7.50946
2.22426 -6.8107 5.1048 1.89856 11.8628 -4.36696 12.7829
4.7414 -0.899055 5.2352 -0.630007 5.99192 -4.11612 7.29674
7.21291 2.04843 2.83464 -6.76982 3.1356 -0.715541 7.49496
3.454 1.38892 0.140869 1.63553 5.30586 4.94093 7.43235
3.11805 1.27456 -4.55954 -1.80969 2.86871 21.6747 21.9385
5.43461 1.06535 4.28955 -4.04266 3.52239 -0.134959 5.36363
2.70702 1.29971 2.17161 3.02297 3.88992 1.12498 5.05325
0.733224 3.40148 4.32166 4.73247 -1.2278 -0.145819 4.89133
5.73838 4.02551 4.26993 -3.91889 -3.24178 -0.368353 5.09927
13.3866 4.93904 2.70964 -18.3791 -2.82723 -1.57399 18.6618
0.54873 4.1983 1.07084 0.60376 -1.44393 3.07231 3.44798
2.62001 6.25212 2.66552 2.99352 -4.61371 0.484433 5.52106
5.55441 2.22055 1.2186 -3.6684 3.89977 2.43792 5.88293
1.13115 1.71148 2.75631 3.45172 4.71709 2.43154 6.33069
5.14456 4.1033 11.5125 -2.44264 -3.07253 -15.5415 16.0295
11.8136 0.58216 3.4787 -10.3025 4.93492 -0.667721 11.4429
3.65331 1.38813 1.44787 0.071635 4.50065 4.48673 6.35545
-0.519583 2.92219 3.91838 8.59392 1.54938 -9.33737 12.7845
1.66029 3.1162 5.90408 3.21607 1.68705 -0.623894 3.6849
3.91025 1.05221 2.15773 -1.16442 4.02703 5.46595 6.88836
4.6169 5.79782 2.49579 1.1465 -4.09563 0.308078 4.26422
4.70463 5.15291 1.82303 -2.64283 -4.14516 3.29961 5.92067
4.64537 1.75633 5.32373 -1.37135 3.68198 -4.13522 5.70418
1.5879 2.92033 0.109757 3.154 2.15243 11.5868 12.1998
6.96597 2.539 3.23471 -2.43667 2.52679 -1.66541 3.88531
2.57738 6.07914 5.38802 1.19567 -4.50294 -4.13697 6.23062
1.86005 1.06186 3.21645 3.4539 3.71809 1.12052 5.19703
5.91058 4.55561 3.72883 -4.62258 1.96242 1.08384 5.13752
4.61595 5.91198 5.3018 -3.74166 -3.63373 -4.19878 6.69581
1.68308 8.09919 4.59667 3.8169 -6.61157 -2.02965 7.89943
3.84246 5.58989 1.81567 -1.6721 -4.73211 1.3776 5.20448
2.01629 5.03048 5.06541 10.6714 -2.75669 -7.52728 13.3469
-5.83155 3.50619 6.70561 11.6616 -0.861621 -5.85635 13.078
5.61463 3.98375 4.42256 -4.02979 -0.133047 -4.54095 6.07265
2.40955 11.6467 -5.84853 2.46297 -13.1452 10.9435 17.2807
3.19866 12.8797 2.04753 1.77362 -12.1755 1.46906 12.3914
4.9115 5.80895 3.0323 -0.817214 -4.55227 -0.903066 4.71238
5.20206 1.68878 2.0002 -2.95186 4.06696 3.22109 5.96901
0.858437 2.9573 10.4929 4.97117 0.0753479 -9.90196 11.08
-4.97247 0.961204 3.26459 19.3199 4.54437 -1.76895 19.9259
10.8776 5.18484 1.11447 -11.0333 -2.39777 2.66098 11.6002
-4.38918 2.2156 -0.0405636 9.76073 3.59127 4.48684 11.327
6.68942 3.01917 3.91905 -4.21469 1.92364 -2.85435 5.44163
5.23262 3.91163 5.20449 -3.44745 0.332712 -0.288671 3.47547
3.60022 -5.99552 1.95236 -0.855002 25.1744 4.03311 25.5097
4.97113 5.19733 4.89449 -4.14988 -2.41444 -3.95772 6.2221
-15.1785 1.70607 1.86325 36.0131 3.08835 0.990712 36.1588
0.699788 2.66401 10.2537 4.41553 1.36547 -11.2309 12.1447
1.54164 5.64427 4.34561 5.49252 -2.96324 -3.17667 7.00284
4.98322 0.620849 3.70516 -3.15572 4.50917 -1.85825 5.80898
4.99847 1.09169 5.03725 -6.50094 3.44088 -3.98399 8.36505
5.16022 2.98283 5.79628 -9.78811 1.65275 -5.17339 11.1939
1.91351 6.18378 3.6495 3.19805 -4.32501 -1.91419 5.70941
2.51081 1.65821 1.8684 1.10905 -0.765186 4.07251 4.28962
5.06345 4.13244 -1.00573 -4.38382 -2.12294 3.97162 6.28478
5.45323 5.44819 10.2058 -2.67947 -5.46159 -13.9149 15.1866
3.97543 5.22722 6.59895 -0.978149 -5.76328 -10.571 12.0797
4.68948 -5.05639 1.63608 -2.90291 16.0064 3.66428 16.6751
12.3567 5.36246 4.02251 -11.1118 -3.50841 -0.573216 11.6666
1.41255 3.71309 4.89471 0.30932 -1.31431 -3.91141 4.1379
4.87399 4.38227 0.502971 -1.94237 -3.44036 5.12821 6.4736
6.10667 1.87519 2.73346 -4.92778 2.9039 0.923697 5.79386
5.54762 2.37768 -5.32624 -3.92549 2.4606 16.074 16.7283
2.09572 4.45942 0.60855 -0.687267 -2.22859 3.53076 4.23146
-0.41215 3.62781 0.710309 7.65686 -0.69926 3.16397 8.31427
5.21522 2.25711 4.50131 -2.83287 2.52241 -3.81176 5.37747
5.36958 10.8687 4.80512 -2.62276 -9.05162 -3.48613 10.0481
2.08879 1.98405 5.28717 2.12301 -0.680513 -3.12345 3.83748
5.44654 1.61398 2.04878 -3.22008 12.377 3.05787 13.1495
2.19143 4.89333 1.16562 3.14666 -3.5472 2.3159 5.27707
4.41891 1.80328 1.61543 -2.22151 5.21476 3.48358 6.65314
1.36858 3.97225 6.80465 5.08655 -1.2849 -3.12199 6.10498
5.95946 -5.22156 2.44956 -4.038 12.1497 1.60278 12.9031
4.1197 1.75373 1.41497 -0.547866 5.32692 4.24515 6.83356
5.33291 2.97301 4.86165 -3.18254 2.10905 -22.372 22.6955
4.24429 1.75025 5.91106 -2.81555 3.70403 -9.683 10.7428
2.00847 5.672 2.78189 2.9384 -16.9867 2.7015 17.4494
5.46509 5.47472 3.73767 -3.18428 -3.72387 1.584 5.14936
5.40286 2.75249 -5.96621 -0.561758 1.67749 11.8119 11.9437
5.14079 1.79424 4.54685 -2.35707 3.29285 -3.37953 5.27445
4.21995 1.88136 0.22395 -0.424124 5.67133 5.39826 7.84124
4.86971 1.99142 5.24707 -4.14144 3.03027 -2.54527 5.72822
0.999266 4.56253 3.6744 4.33374 -2.14812 0.727678 4.89134
4.547 4.85697 5.6318 -2.34705 -3.08561 -3.79878 5.42775
0.478605 3.21081 4.12004 -0.134694 0.375595 -3.40291 3.42622
1.16709 3.83451 0.474014 4.80309 -0.747543 10.18 11.281
4.14344 0.854201 5.48941 0.778504 3.86575 -4.47057 5.96121
4.7401 4.7451 5.51658 -1.92164 -3.28575 -3.59447 5.23537
1.38729 3.09535 4.67733 4.78028 1.50982 -9.94411 11.1362
2.10354 -4.36649 0.367662 1.68891 9.79682 6.0668 11.6463
4.8343 2.18469 5.43684 -5.04309 1.80273 -10.8188 12.0718
1.17182 5.23655 2.77766 6.10248 -3.87292 -1.49059 7.37981
5.78799 2.25678 3.77731 -4.44084 -0.692236 -0.956226 4.59506
6.39242 1.94086 9.01637 -7.04331 3.37288 -7.65778 10.9374
4.99599 4.77309 4.87865 -2.94218 -4.81004 -1.23721 5.77266
5.59492 2.71923 17.0955 -3.31921 2.20716 -22.2618 22.6159
4.20346 5.36211 1.86005 1.1932 -3.52389 -0.139559 3.72303
11.6333 5.71787 2.45839 -16.1806 -4.26164 -0.279729 16.7348
6.91189 5.06669 2.22891 -5.94298 -2.16713 -1.44477 6.48867
2.39412 1.90702 7.86404 2.07815 2.89641 -7.26649 8.09381
3.67496 6.0128 5.89283 0.685466 -6.22455 -9.19031 11.121
1.93309 0.262157 -2.42754 2.66987 7.77569 7.71899 11.2771
5.23919 6.22415 4.2404 -3.9223 -4.72671 -1.70391 6.37413
2.37594 1.22419 2.3839 1.00574 5.18098 3.35874 6.25581
5.5032 2.09906 1.29692 -0.0795827 2.21244 3.09846 3.8081
1.6076 3.18001 5.38418 4.10794 1.5578 -4.14512 6.0402
2.08112 5.73052 2.81741 2.12826 -4.46485 2.914 5.74071
47.6862 5.04286 2.72487 -47.084 -2.88411 0.29822 47.1732
4.78125 5.6867 2.56762 -2.43728 -3.34837 -2.12069 4.65288
1.29424 1.8828 3.57547 3.25411 2.64579 2.90292 5.10063
6.22139 5.06733 2.52758 -5.16409 -0.516283 1.34596 5.36153
3.49162 1.47653 13.2185 0.174978 4.99683 -10.9649 12.0511
5.24295 3.86183 5.30991 -3.83711 -0.340328 -0.233207 3.85923
4.57723 5.15536 5.39476 -2.55126 0.0408543 -3.45735 4.29696
1.53251 5.43469 2.47274 -0.0588077 -3.45898 -1.11311 3.63415
2.47723 1.3293 2.26107 1.92125 5.09816 2.98179 6.21075
5.74806 4.05476 4.24014 -4.74244 -0.492208 -3.86301 6.13643
4.73751 2.44698 0.511326 -2.54308 4.22487 4.6008 6.74419
1.81937 4.02655 5.75118 3.24173 -2.17209 -4.0069 5.59303
1.54617 4.13801 0.31333 3.56774 -1.78214 4.40182 5.93976
5.10819 5.17835 4.60514 -3.1065 -3.76631 -8.70869 9.98382
1.56007 -1.01499 4.52422 3.81889 6.53181 -1.14339 7.65218
4.20345 5.86529 5.57738 -3.28857 -4.16123 -3.19042 6.18945
6.02609 2.83161 0.868113 -5.05954 1.078 3.32415 6.14907
1.98039 2.59268 5.92962 2.81434 -1.05504 -16.5872 16.8574
3.10847 5.31582 6.67162 -0.71865 -3.74881 -4.6208 5.99348
5.13995 4.66755 4.62265 -3.06687 1.82473 -1.10334 3.73533
0.859176 2.91615 0.836924 10.8909 3.16719 2.42877 11.5992
0.941788 3.64453 4.43057 4.62819 0.119529 0.290771 4.63886
6.09468 2.7357 3.93522 -5.45318 1.02283 -3.18513 6.39753
5.29843 4.2506 4.60763 -0.941028 -2.46468 -3.00491 3.99871
5.43188 3.4269 5.37476 -3.24454 -1.97894 -3.13147 4.92437
7.18852 3.59646 0.732895 -20.6303 -1.38722 21.4732 29.81
2.06076 -4.86624 7.52287 2.99526 10.0793 -5.54924 11.8894
4.53785 2.09541 12.0814 -2.04843 3.10562 -16.7163 17.1253
5.78245 2.37098 3.96685 -3.79829 3.19497 -1.58045 5.2089
-0.332507 3.71951 4.0781 6.16061 -2.03794 -1.48706 6.65715
0.500912 3.09829 -5.552 5.09135 0.60155 16.7457 17.5129
4.73434 5.61462 -4.04567 -2.2354 -5.1773 9.26405 10.8455
4.93869 2.11891 5.0256 -3.78787 1.20345 -4.80092 6.23259
4.69451 18.3021 13.1635 -1.62612 -16.5939 -12.2596 20.6954
2.45213 4.90992 5.68774 2.68655 -3.48353 -3.1835 5.43021
5.33942 2.40454 4.38959 -3.87467 -0.687924 -0.312065 3.94761
0.225546 1.9263 2.3997 5.38853 6.79497 1.13628 8.74637
0.365207 4.8766 2.85498 6.02365 -2.8708 0.0365732 6.67287
2.03754 5.90569 5.10596 3.53619 -3.04967 -4.60781 6.56026
4.98991 1.7566 -10.9131 -2.31575 3.27061 18.4486 18.8788
2.86122 1.76732 6.64447 3.14767 2.40378 -5.74211 6.97552
2.09678 4.69911 5.48058 3.5236 -2.38394 -10.747 11.5584
-5.69278 4.79148 3.79205 17.3963 -3.53107 -1.35439 17.8026
5.18058 3.02296 5.62908 -3.17855 1.47658 -11.2652 11.7978
7.51998 2.91523 3.93813 -6.09869 0.523508 -4.15815 7.39989
13.3762 2.57281 1.15654 -11.7943 1.28565 3.83231 12.4678
4.11589 1.77109 1.36052 0.574197 3.55163 0.700255 3.66526
3.05846 1.35997 1.81407 2.86068 3.9371 0.529043 4.89532
1.64162 6.16837 4.93703 6.04582 -4.69025 -3.16405 8.2802
11.3967 2.09786 0.626846 -10.0617 2.08385 3.66858 10.9105
4.34991 1.6273 1.87366 -1.96313 3.42183 3.61858 5.35322
5.12768 5.84203 3.23746 -3.22381 -5.01523 0.286424 5.96888
1.28511 4.94831 -5.04292 3.99341 -2.80784 15.8333 16.5688
1.21956 4.99369 1.38529 2.5148 -4.25209 4.34327 6.57788
4.67357 5.74746 2.4801 -3.36948 -3.32519 1.62562 5.00529
5.25598 3.99999 -19.2998 -3.81544 -0.042566 43.134 43.3024
2.61148 1.29125 2.23242 1.57539 31.7834 3.70778 32.0377
4.4044 7.58614 11.7 -2.14037 -5.79808 -9.91833 11.6864
4.12956 -7.08591 5.29838 -1.50043 20.3391 -2.54981 20.5532
-5.10424 2.15229 4.64952 10.1495 2.29456 -3.85504 11.0968
5.00428 8.23388 5.00518 -2.62923 -13.1644 -3.84873 13.9652
0.904144 1.71464 1.5106 4.04763 2.64038 4.11821 6.34938
2.31625 4.47036 6.36567 3.30744 -1.10456 -6.3462 7.2411
0.574666 3.4834 4.24466 5.31461 -0.304072 -3.74559 6.50899
1.50132 5.46747 3.37453 3.83426 -4.3945 0.684464 5.87211
6.20827 1.92013 2.74894 -4.37891 2.83225 1.92119 5.55765
3.11559 6.81406 5.49276 1.59757 -5.49415 -3.14004 6.5267
2.95162 0.604472 2.44509 -0.324056 11.1741 3.87713 11.8321
0.303805 4.30787 -5.23605 5.35932 -1.0801 9.92174 11.3283
-1.26876 5.19024 1.78504 5.83495 -4.34992 1.20585 7.37716
1.21494 2.42109 4.03427 18.6602 0.243754 -3.07866 18.914
0.785652 4.75923 1.16352 9.63936 -3.44225 11.6567 15.5128
0.209459 1.30953 1.258 5.66105 3.81703 1.70629 7.03766
5.75448 2.38381 -5.33979 -5.21196 1.97831 15.2095 16.199
20.6204 4.99422 2.39669 -47.935 -1.8099 1.67558 47.9984
2.38608 5.05021 5.49077 2.42666 -2.879 -4.52313 5.88524
6.01548 5.05704 2.90848 -3.74015 -2.57001 -2.81013 5.33765
6.17193 1.93189 2.87458 -4.92508 2.83966 1.03555 5.77861
5.06989 4.93758 4.67783 -5.4294 -0.704287 -3.54474 6.52224
7.72037 1.53614 1.72037 -7.73533 3.03111 1.30962 8.4106
0.65914 3.82755 0.800076 3.96836 -3.52929 4.33792 6.85721
2.69883 0.747477 2.53096 2.21873 4.92912 2.52856 5.96763
-0.391119 1.35195 1.42068 5.75296 4.65687 2.84365 7.92902
0.772369 2.38764 3.38457 2.57837 3.0304 -2.47181 4.68414
5.2851 3.09964 5.23934 -10.3451 1.09659 -5.2667 11.6603
2.08249 5.68519 2.70106 2.70364 -0.617105 2.55477 3.77059
2.05992 1.68249 1.99888 2.34394 3.11965 3.97025 5.56679
6.26528 3.93456 4.01306 -4.31119 -1.31913 -4.65375 6.47949
2.17542 2.52846 18.9252 2.5767 -0.218717 -24.5743 24.71
6.39223 1.92413 -5.13907 -4.7654 1.05659 10.085 11.2041
4.41464 0.713552 -3.52708 -3.39686 4.04568 13.3311 14.3396
4.42015 1.68912 1.82379 -2.1852 2.88022 -1.21176 3.81302
5.11287 -4.01994 5.51384 -3.89251 9.19956 -3.77675 10.6793
3.07192 5.38511 1.50456 1.95247 -5.49949 3.56801 6.84012
6.7174 5.73042 1.277 -4.79126 -7.94659 3.61914 9.96006
4.99757 1.88026 4.82008 -3.18896 3.61777 -8.7895 10.0256
3.704 0.712478 2.18548 -0.533205 33.3976 3.43116 33.5777
2.35819 4.5081 0.0297943 3.49934 -2.59608 3.20366 5.40818
2.31512 4.88979 0.98825 -0.0818568 -3.51776 1.31498 3.7564
11.224 4.93339 -0.350468 -9.23846 -3.00246 5.32197 11.0764
0.52297 1.98387 2.75695 4.15368 2.86807 -1.831 5.3695
3.95144 5.75081 5.83606 0.511245 -3.46966 -5.6047 6.61155
4.64338 5.17741 1.8406 -1.67137 -3.81185 10.5988 11.3867
5.70601 5.41368 2.39534 -4.19873 -1.84802 3.08915 5.53058
7.20504 3.1225 0.892355 -5.33405 1.3916 3.98426 6.80169
0.417389 3.54773 0.700809 4.58846 -1.80313 4.1072 6.41672
1.11828 4.52104 3.96063 3.07902 -3.28469 -1.74604 4.82889
1.01291 4.39003 0.950132 5.24958 -1.74645 2.86209 6.22894
5.07755 0.880054 5.05485 -1.76664 5.28008 -2.99009 6.31988
0.0810952 2.03821 9.11589 6.75104 3.35007 -7.80113 10.847
4.16904 5.0661 1.13055 -2.18098 -10.0365 6.79202 12.3134
3.37121 1.48033 6.83574 1.10806 0.840271 -6.71959 6.86198
3.11962 5.25889 6.98818 -0.863065 -3.05107 -12.6092 13.0017
5.33728 5.53461 2.82261 -5.40307 -3.03493 0.36235 6.20767
2.76555 5.97645 2.39605 2.28547 -3.82409 2.35704 5.04011
2.48817 5.83998 2.44128 2.84225 -3.02007 2.24334 4.71506
5.86263 4.9877 9.6553 -5.02345 -2.31906 -8.66939 10.2845
1.58791 1.34443 3.48967 3.81477 0.76424 0.738222 3.95999
3.07504 0.528313 2.38484 1.61878 4.87077 -0.234278 5.13806
5.3002 1.20307 3.77014 -4.27674 3.40627 -0.144345 5.46937
1.40709 5.03498 4.09258 4.00653 -3.8295 -6.47404 8.52236
2.04496 5.0124 1.60289 2.83755 -2.63166 4.00723 5.57093
12.0501 2.92784 -0.874442 -11.037 0.712276 5.36902 12.2943
5.48982 2.31523 4.18955 -3.01035 2.73546 -2.72079 4.89363
5.22822 3.00889 5.20703 -3.7085 1.03387 -4.94412 6.26628
2.63344 1.94799 7.26949 2.51965 0.992086 -7.72774 8.18846
5.74698 3.4142 4.69361 -11.9501 0.489349 -3.86335 12.5686
2.09266 4.5338 0.735578 3.01528 -3.61891 2.98676 5.57756
1.90865 1.70233 1.98746 0.357458 3.42136 3.34317 4.7969
-4.87216 5.00679 5.21784 10.3828 -2.2538 -4.71139 11.6224
1.66922 4.18537 4.73443 3.17964 -3.06245 -1.77484 4.75802
5.04656 -2.45024 4.9272 -2.70534 8.36397 -2.17034 9.05457
3.07821 6.05095 2.22496 0.354794 -4.57974 5.32416 7.03182
4.19323 13.192 2.54912 -2.15868 -14.4664 2.52317 14.8426
1.87602 -0.0956009 4.14384 1.86219 5.4031 2.90107 6.40917
5.19294 3.02224 -0.54643 -5.04172 0.704659 11.0007 12.1215
1.92059 2.19618 1.07879 1.83053 4.20755 4.54212 6.4564
5.1269 8.0032 4.89772 -3.39051 -6.54354 -2.57922 7.80806
-1.18005 1.81713 1.56631 5.71427 4.20486 1.28607 7.21025
0.277079 2.6248 3.41551 12.8639 1.06086 0.826062 12.934
4.98397 4.25834 6.12182 -3.07171 -0.0400976 -6.71686 7.38601
5.31453 4.3427 4.51817 -2.87133 -2.37742 -3.30948 4.98491
2.682 0.353116 2.83752 4.57081 5.23702 -1.54131 7.12
1.49675 0.816658 4.43089 3.44564 3.55911 -3.85363 6.27616
3.51292 5.69784 12.6841 0.00928946 -4.19865 -18.0923 18.5731
4.0356 1.4819 1.82801 -1.75925 2.97423 4.80029 5.91471
5.08245 1.72067 4.6545 -4.46732 2.33608 -3.68027 6.24168
2.9904 5.31423 0.0349563 1.36786 -10.0752 6.25829 11.9393
3.537 5.43726 1.0559 -0.118798 -5.234 4.60672 6.97358
6.02607 5.11687 2.63301 -4.24298 -3.08211 1.9233 5.58582
3.70761 0.324223 5.60454 -1.64249 4.00557 -5.28578 6.83242
2.9872 1.75617 0.546629 -1.38709 2.81118 3.84091 4.95775
5.1577 4.40523 0.80452 -3.3118 -1.5717 4.63188 5.90699
7.26631 3.62839 10.573 -5.43729 -0.946545 -10.1562 11.559
2.9501 5.81751 2.16715 2.7955 -4.02818 1.13565 5.03296
1.78815 2.74461 0.195952 2.85343 1.7084 6.05642 6.90948
1.47662 5.98301 4.46913 4.11383 -3.0249 -0.00572029 5.10624
2.26015 1.54482 11.6531 2.71178 2.90411 -17.3232 17.773
-5.55146 2.96863 0.373107 12.1291 0.266431 3.73348 12.6935
-1.22999 2.48548 0.964717 6.41411 2.06209 3.6364 7.65614
1.99979 4.76715 -5.34891 2.06942 -4.15989 17.1847 17.8017
6.67175 5.52004 1.27656 -4.08986 -5.11818 3.96344 7.65712
4.98824 2.476 5.1314 -3.98657 2.29261 -1.7694 4.92743
3.92321 6.06918 5.63287 -2.35544 -3.4686 -4.86457 6.4221
3.38291 0.792973 5.87402 0.0359452 6.227 -3.59926 7.19246
3.90299 5.28039 1.34103 0.553028 -3.28692 4.35349 5.48293
1.14312 4.73643 1.2306 0.621806 -2.54404 3.33347 4.2392
3.60712 -5.50073 7.67648 -1.21956 10.7367 -5.79029 12.2593
6.50778 3.54672 -5.70937 -5.0406 1.09223 16.3313 17.1263
4.04764 1.49742 1.81792 -2.21008 5.63808 9.67158 11.411
0.829429 1.6696 1.51371 4.9705 3.10469 8.44633 10.2803
5.08286 6.09631 3.77459 -3.43839 -4.79154 -0.627009 5.93081
5.25931 3.12796 5.76466 -10.4229 0.849742 -6.19242 12.1534
3.37743 5.88391 1.86154 -1.50676 -4.9435 3.18432 6.07029
5.32573 3.07997 5.05966 -3.43042 1.08627 0.599102 3.64783
5.01638 4.48649 0.829692 -2.91444 -2.29386 11.0327 11.6394
5.08021 4.12744 5.98817 -1.90171 -2.50724 -5.41518 6.26314
5.56638 3.5217 -0.0812558 -4.09686 -0.47081 4.82595 6.34789
2.32119 0.45228 5.17181 3.73944 4.49158 -2.0937 6.20816
2.54951 6.12983 2.66465 2.5551 -4.16771 1.94661 5.2619
2.45207 1.6585 1.90063 3.11558 1.87344 3.07245 4.75989
7.30188 3.38531 10.591 -5.88405 0.263128 -10.7355 12.2451
1.73316 5.01742 4.46642 3.7648 -10.4454 -1.61735 11.2204
4.6509 1.52161 2.14408 -3.17702 2.41952 2.52608 4.72532
1.59299 1.34294 2.94253 3.31401 3.3677 2.25672 5.23611
1.48219 3.2752 5.20664 3.98241 0.503205 1.22206 4.19598
3.79853 1.12943 5.93751 -0.533458 6.88548 -10.4762 12.5477
2.6087 5.16634 1.62281 2.74976 -6.05055 3.02352 7.30151
-0.00577598 4.88072 2.72876 5.34707 -3.50479 0.402089 6.40596
0.860936 2.11712 1.20832 3.2473 3.48825 4.64156 6.65259
5.48241 3.53018 -0.287211 -5.60521 0.487641 4.12533 6.97672
1.98135 4.88317 4.98086 6.17157 -2.32943 -4.1059 7.77
6.11828 4.70894 1.14548 -4.74098 -0.0689841 2.9799 5.60013
3.4596 -5.40899 7.26349 -0.528306 11.5883 -4.86287 12.5784
5.74198 4.73498 3.75988 -3.5155 -2.93559 -1.98381 4.99119
2.58521 -0.79432 5.36713 2.76925 5.67905 -4.05759 7.50896
5.48999 -5.42695 2.49579 -3.41789 11.4777 0.76486 12.0002
5.0562 19.9813 3.73326 -3.24187 -38.2676 1.07312 38.4197
4.92915 4.4782 5.38319 -1.5281 -3.29734 -3.66983 5.1648
1.3731 2.83405 4.39926 10.7594 1.04978 -5.37053 12.071
2.25532 4.43909 6.62913 2.70805 -2.67789 -4.73145 6.07382
1.58862 3.22292 5.52305 5.05447 2.04232 -4.21026 6.88804
4.84221 5.71365 5.10336 -0.330794 -5.02123 -8.44984 9.83473
1.9397 6.4711 3.8688 3.74403 -4.78329 -0.529375 6.09736
1.80639 4.13048 6.16413 2.54647 -3.5113 -9.71292 10.6374
-0.234531 4.3915 3.25859 5.67444 -2.97481 0.573347 6.43253
0.376146 1.79403 1.30618 4.76785 2.17142 4.22969 6.73333
3.39321 0.837999 5.90209 -1.07398 4.94545 -3.4433 6.12104
5.1525 0.90712 3.86971 -3.54324 11.0266 -2.29239 11.8066
6.03562 1.63102 2.22674 -4.03171 3.36503 -0.653378 5.29198
1.74005 4.49961 4.6233 3.62401 -1.68211 -4.36007 5.91381
5.76742 4.84668 3.51541 -5.87429 -9.38163 -0.448732 11.0781
0.852608 2.92809 10.4697 4.99887 1.21892 -9.67859 10.9613
3.23048 5.61101 12.69 2.46601 -2.38832 -44.4846 44.6168
11.6264 0.698989 3.27142 -11.5833 4.54581 -1.93805 12.5934
6.03563 -4.70109 3.30446 -4.59462 10.1442 0.267435 11.1394
1.83183 0.696792 3.95925 3.58309 0.58447 0.336243 3.64599
5.29175 1.68931 1.98667 -2.71393 3.08876 4.29243 5.94397
1.45422 3.05543 -6.24409 4.34809 1.58145 16.4756 17.1129
4.98524 4.29519 0.427843 -3.87412 -2.22445 2.9967 5.37932
2.96595 5.14957 0.904355 1.67708 -4.30869 4.38838 6.37458
5.20523 1.16523 3.507 -0.540727 4.64406 -0.823203 4.74735
4.38373 4.75343 0.253045 0.294926 -2.3449 5.66634 6.13946
4.81354 -4.34253 6.16357 -2.33159 11.4844 -2.9388 12.0816
4.38695 6.48066 3.05828 -2.36352 -11.2359 2.12764 11.6773
1.47384 3.62446 5.26808 11.5976 -0.865406 -4.29951 12.3992
10.6317 1.45466 1.41566 -9.04996 4.13606 2.14295 10.1785
12.8051 2.6115 3.99504 -14.4201 2.3712 -2.47732 14.8222
2.5276 0.991976 5.44435 2.80217 3.51352 -4.44135 6.31843
2.12356 1.26115 2.53129 3.49996 1.42758 1.69877 4.1441
1.64089 4.76217 1.21696 3.63498 -6.42517 3.14956 8.02593
5.13829 1.13375 4.81845 -3.25587 3.09384 -5.18252 6.85791
5.31126 -0.677728 5.00645 -3.26102 6.54895 -1.92058 7.56384
4.13235 6.04803 2.41997 -0.761405 -4.82464 3.85099 6.21988
2.97669 1.49449 1.71779 2.49396 3.59595 2.41948 5.00046
5.57087 2.77838 0.553261 -3.27803 3.24045 4.76743 6.63132
4.66777 0.196049 5.11727 -3.86166 4.81842 -3.8152 7.25847
0.56023 12.4315 1.60426 4.93009 -10.7765 2.16504 12.0469
1.3239 1.62419 3.34386 3.79573 2.73536 1.50622 4.91513
0.839675 1.87279 2.76049 -0.154671 3.29569 -1.44973 3.60378
